sol_number,avg_hamming,weights,Method
29,0.037578544061302684,uniform,Random Shuffle
30,0.038652329749103945,uniform,Random Shuffle
31,0.03790322580645161,uniform,Random Shuffle
32,0.037171717171717175,uniform,Random Shuffle
33,0.03783719548425431,uniform,Random Shuffle
34,0.038946778711484595,uniform,Random Shuffle
35,0.04105820105820106,uniform,Random Shuffle
36,0.040360360360360364,uniform,Random Shuffle
37,0.04075865339023233,uniform,Random Shuffle
38,0.04104363472784525,uniform,Random Shuffle
39,0.041623931623931625,uniform,Random Shuffle
40,0.041024390243902434,uniform,Random Shuffle
41,0.04123886953155246,uniform,Random Shuffle
42,0.04067921742340347,uniform,Random Shuffle
43,0.04085976039464412,uniform,Random Shuffle
44,0.04098316498316498,uniform,Random Shuffle
45,0.040489533011272144,uniform,Random Shuffle
46,0.04,uniform,Random Shuffle
47,0.04033096926713948,uniform,Random Shuffle
48,0.039863945578231294,uniform,Random Shuffle
49,0.0400108843537415,uniform,Random Shuffle
50,0.03957124183006536,uniform,Random Shuffle
51,0.039698340874811465,uniform,Random Shuffle
52,0.040745041122399614,uniform,Random Shuffle
53,0.0430188679245283,uniform,Random Shuffle
54,0.043393939393939394,uniform,Random Shuffle
55,0.043393939393939394,uniform,Random Shuffle
56,0.04299081035923141,uniform,Random Shuffle
57,0.04331518451300665,uniform,Random Shuffle
58,0.043498928501850775,uniform,Random Shuffle
59,0.04348775894538606,uniform,Random Shuffle
60,0.04312568306010929,uniform,Random Shuffle
61,0.0432857394676538,uniform,Random Shuffle
62,0.04327018262502133,uniform,Random Shuffle
63,0.043234126984126986,uniform,Random Shuffle
64,0.04317948717948718,uniform,Random Shuffle
65,0.04387878787878788,uniform,Random Shuffle
66,0.04399216041007086,uniform,Random Shuffle
67,0.04370500438981562,uniform,Random Shuffle
68,0.04341574310883774,uniform,Random Shuffle
69,0.04312491373360939,uniform,Random Shuffle
70,0.043085177733065055,uniform,Random Shuffle
71,0.04303077725612937,uniform,Random Shuffle
72,0.04276509386098427,uniform,Random Shuffle
73,0.04311983216092805,uniform,Random Shuffle
74,0.042854054054054055,uniform,Random Shuffle
75,0.042807017543859655,uniform,Random Shuffle
76,0.04335383914331283,uniform,Random Shuffle
77,0.0431035631035631,uniform,Random Shuffle
78,0.043345234231310176,uniform,Random Shuffle
79,0.04417299578059072,uniform,Random Shuffle
80,0.04437860082304527,uniform,Random Shuffle
81,0.04465723175750276,uniform,Random Shuffle
82,0.04483103144284455,uniform,Random Shuffle
83,0.04475807993880283,uniform,Random Shuffle
84,0.04484780578898226,uniform,Random Shuffle
85,0.044767897856817146,uniform,Random Shuffle
86,0.04454780361757106,uniform,Random Shuffle
87,0.044629049111807734,uniform,Random Shuffle
88,0.04441266598569969,uniform,Random Shuffle
89,0.044344569288389514,uniform,Random Shuffle
90,0.04501098901098901,uniform,Random Shuffle
91,0.04480012740882306,uniform,Random Shuffle
92,0.04472806607448964,uniform,Random Shuffle
93,0.04464882177991306,uniform,Random Shuffle
94,0.044452407614781635,uniform,Random Shuffle
95,0.044374269005847955,uniform,Random Shuffle
96,0.04418384879725086,uniform,Random Shuffle
97,0.043991864787151974,uniform,Random Shuffle
98,0.043798529512815224,uniform,Random Shuffle
99,0.04360404040404041,uniform,Random Shuffle
1,0.10666666666666667,uniform,Greedy
2,0.10222222222222223,uniform,Greedy
3,0.09777777777777777,uniform,Greedy
4,0.09333333333333334,uniform,Greedy
5,0.09066666666666666,uniform,Greedy
6,0.08698412698412698,uniform,Greedy
7,0.0838095238095238,uniform,Greedy
8,0.0811111111111111,uniform,Greedy
9,0.07881481481481482,uniform,Greedy
10,0.07684848484848485,uniform,Greedy
11,0.07515151515151515,uniform,Greedy
12,0.07367521367521368,uniform,Greedy
13,0.07238095238095238,uniform,Greedy
14,0.07136507936507935,uniform,Greedy
15,0.07033333333333334,uniform,Greedy
16,0.0696078431372549,uniform,Greedy
17,0.06875816993464053,uniform,Greedy
18,0.06814814814814814,uniform,Greedy
19,0.06736842105263158,uniform,Greedy
20,0.06660317460317461,uniform,Greedy
21,0.06591630591630591,uniform,Greedy
22,0.06513833992094863,uniform,Greedy
23,0.06444444444444444,uniform,Greedy
24,0.06377777777777778,uniform,Greedy
25,0.06317948717948718,uniform,Greedy
26,0.06252611585944919,uniform,Greedy
27,0.06194003527336861,uniform,Greedy
28,0.06137931034482759,uniform,Greedy
29,0.060873563218390804,uniform,Greedy
30,0.06032974910394265,uniform,Greedy
31,0.05983870967741936,uniform,Greedy
32,0.059368686868686876,uniform,Greedy
33,0.05894236482471777,uniform,Greedy
34,0.0584873949579832,uniform,Greedy
35,0.05807407407407407,uniform,Greedy
36,0.057677677677677675,uniform,Greedy
37,0.057316263632053104,uniform,Greedy
38,0.05693207377417903,uniform,Greedy
39,0.056581196581196584,uniform,Greedy
40,0.0562439024390244,uniform,Greedy
41,0.055888501742160285,uniform,Greedy
42,0.05556293835363603,uniform,Greedy
43,0.055250176180408735,uniform,Greedy
44,0.05492255892255892,uniform,Greedy
45,0.054621578099838974,uniform,Greedy
46,0.05433240826395313,uniform,Greedy
47,0.0540307328605201,uniform,Greedy
48,0.05375283446712018,uniform,Greedy
49,0.05348571428571429,uniform,Greedy
50,0.05320784313725491,uniform,Greedy
51,0.05295123177476119,uniform,Greedy
52,0.05270440251572327,uniform,Greedy
53,0.05244817144188214,uniform,Greedy
54,0.05221099887766554,uniform,Greedy
55,0.051982683982683985,uniform,Greedy
56,0.05174603174603175,uniform,Greedy
57,0.05152651744303287,uniform,Greedy
58,0.05131502045587376,uniform,Greedy
59,0.051096045197740116,uniform,Greedy
60,0.05088524590163934,uniform,Greedy
61,0.05066807685527939,uniform,Greedy
62,0.050459122717187235,uniform,Greedy
63,0.050244708994708995,uniform,Greedy
64,0.05003846153846154,uniform,Greedy
65,0.04982750582750583,uniform,Greedy
66,0.049624604251469924,uniform,Greedy
67,0.04941761779338601,uniform,Greedy
68,0.04921852799090651,uniform,Greedy
69,0.04901587301587301,uniform,Greedy
70,0.04882092555331992,uniform,Greedy
71,0.048622848200312985,uniform,Greedy
72,0.04843226788432268,uniform,Greedy
73,0.048238923855362215,uniform,Greedy
74,0.04805285285285285,uniform,Greedy
75,0.047864327485380116,uniform,Greedy
76,0.04768284347231715,uniform,Greedy
77,0.0474991674991675,uniform,Greedy
78,0.04732229795520935,uniform,Greedy
79,0.047143459915611814,uniform,Greedy
80,0.04697119341563786,uniform,Greedy
81,0.046797149452976014,uniform,Greedy
82,0.04662944460769909,uniform,Greedy
83,0.046460126219162366,uniform,Greedy
84,0.046296918767507,uniform,Greedy
85,0.04613223894208846,uniform,Greedy
86,0.04597344738483471,uniform,Greedy
87,0.0458098223615465,uniform,Greedy
88,0.045641811372148455,uniform,Greedy
89,0.04546982937994174,uniform,Greedy
90,0.04529426129426129,uniform,Greedy
91,0.04511546424589903,uniform,Greedy
92,0.04493376967430263,uniform,Greedy
93,0.04474948524365134,uniform,Greedy
94,0.04456289660321015,uniform,Greedy
95,0.044374269005847955,uniform,Greedy
96,0.04418384879725086,uniform,Greedy
97,0.043991864787151974,uniform,Greedy
98,0.043798529512815224,uniform,Greedy
99,0.04360404040404041,uniform,Greedy
