sol_number,avg_hamming,weights,Method
68,0.04885168823787751,uniform,Solution Pool
69,0.04852249200075287,uniform,Solution Pool
70,0.04887506859337846,uniform,Solution Pool
71,0.04856072461706265,uniform,Solution Pool
72,0.048245007149116746,uniform,Solution Pool
73,0.04792837669549998,uniform,Solution Pool
74,0.04761124761124761,uniform,Solution Pool
75,0.04798511430090377,uniform,Solution Pool
76,0.048323287557737335,uniform,Solution Pool
77,0.04873913964823056,uniform,Solution Pool
78,0.04911825164989722,uniform,Solution Pool
79,0.0488300728807058,uniform,Solution Pool
80,0.04854096520763188,uniform,Solution Pool
81,0.048251256923343644,uniform,Solution Pool
82,0.04796124631563951,uniform,Solution Pool
83,0.04767120429771032,uniform,Solution Pool
84,0.04802648332060097,uniform,Solution Pool
85,0.04773867263607346,uniform,Solution Pool
86,0.04809927664779309,uniform,Solution Pool
87,0.0484310186504544,uniform,Solution Pool
88,0.048735568143126885,uniform,Solution Pool
89,0.049014489463927675,uniform,Solution Pool
90,0.04876604876604877,uniform,Solution Pool
91,0.048516700690613736,uniform,Solution Pool
92,0.04826667800019834,uniform,Solution Pool
93,0.04801619489333971,uniform,Solution Pool
94,0.047765448437340936,uniform,Solution Pool
95,0.04751461988304094,uniform,Solution Pool
96,0.047263875872123294,uniform,Solution Pool
97,0.04758716982575598,uniform,Solution Pool
98,0.047900151796255695,uniform,Solution Pool
99,0.04765840220385675,uniform,Solution Pool
1,0.06060606060606061,uniform,Random Shuffle
2,0.04040404040404041,uniform,Random Shuffle
3,0.030303030303030304,uniform,Random Shuffle
4,0.024242424242424242,uniform,Random Shuffle
5,0.020202020202020204,uniform,Random Shuffle
6,0.017316017316017316,uniform,Random Shuffle
7,0.015151515151515152,uniform,Random Shuffle
8,0.01346801346801347,uniform,Random Shuffle
9,0.021548821548821543,uniform,Random Shuffle
10,0.01983471074380165,uniform,Random Shuffle
11,0.018365472910927452,uniform,Random Shuffle
12,0.029526029526029524,uniform,Random Shuffle
13,0.02763902763902764,uniform,Random Shuffle
14,0.025974025974025976,uniform,Random Shuffle
15,0.03333333333333333,uniform,Random Shuffle
16,0.038770053475935824,uniform,Random Shuffle
17,0.042780748663101616,uniform,Random Shuffle
18,0.04111288321814638,uniform,Random Shuffle
19,0.03955342902711324,uniform,Random Shuffle
20,0.0380952380952381,uniform,Random Shuffle
21,0.03673094582185492,uniform,Random Shuffle
22,0.03545334770631213,uniform,Random Shuffle
23,0.03425559947299077,uniform,Random Shuffle
24,0.037575757575757575,uniform,Random Shuffle
25,0.04027972027972028,uniform,Random Shuffle
