sol_number,avg_hamming,weights,Method
87,0.0,uniform,Greedy
88,0.0,uniform,Greedy
89,0.0,uniform,Greedy
90,0.0,uniform,Greedy
91,0.0,uniform,Greedy
92,0.0,uniform,Greedy
93,0.0,uniform,Greedy
94,0.0,uniform,Greedy
95,0.0,uniform,Greedy
96,0.0,uniform,Greedy
97,0.0,uniform,Greedy
98,0.0,uniform,Greedy
99,0.0,uniform,Greedy
